Name,EvolvedIn,Culture#,Day#,TimeMeasured,IC95,IC75,IC50,0.04,0.1,0.26,0.66,1.64,4.1,10.2,25.6,64,160,400,1000,1750,2500
V4D5,V041,4,5,24,64,64,25.6,0.57005,0.56635,0.5565,0.48525,0.5173,0.55005,0.5158,0.1992,0.0003,0.00075,0.00085,0.03875,0.08325,0.05425
V4D6,V041,4,6,24,64,64,25.6,0.59185,0.55725,0.5655,0.55555,0.5378,0.55495,0.495,0.2827,0,0,0.00095,0.03455,0.07005,0.07575
V4D7,V041,4,7,24,160,64,64,0.59195,0.57065,0.5609,0.56675,0.5472,0.57535,0.533,0.3509,0.0645,0.00105,0.00145,0.03985,0.04415,0.04695
V4D8,V041,4,8,24,160,160,160,0.57475,0.56395,0.5571,0.53275,0.5417,0.56065,0.5632,0.5925,0.44,0.00025,0.00205,0.05335,0.09835,0.07065
V4D9,V041,4,9,24,160,160,160,0.59795,0.61595,0.5874,0.59255,0.5434,0.58385,0.5785,0.5659,0.4002,0,0,0,0.05755,0.00405
V4D10,V041,4,10,24,160,160,160,0.52105,0.55365,0.5738,0.52315,0.5456,0.57585,0.5989,0.5635,0.4672,0,0.00195,0,0.07495,0.09035
V4D11,V041,4,11,24,400,160,160,0.61345,0.56755,0.5694,0.59265,0.4996,0.52545,0.5225,0.4836,0.4596,0.04865,0.00135,0,0,0.10935
V4D12,V041,4,12,24,160,160,160,0.52005,0.54435,0.5027,0.50125,0.4369,0.43365,0.4523,0.4763,0.4383,0.00065,0.00175,0,0.03655,0.04985
V4D13,V041,4,13,24,160,160,160,0.47045,0.51845,0.5192,0.52205,0.4101,0.42585,0.4673,0.4602,0.4482,0.00275,0.00435,0,0,0
V4D14,V041,4,14,24,160,160,160,0.63495,0.54135,0.511,0.55465,0.4252,0.43915,0.455,0.4636,0.4463,0,0.00035,0,0,0.13155
V4D15,V041,4,15,24,400,160,160,0.58695,0.56095,0.5575,0.55805,0.4535,0.45785,0.4602,0.4856,0.4669,0.07045,0.00215,0,0.05865,0.04835
V4D16,V041,4,16,24,160,160,160,0.56505,0.56945,0.546,0.55775,0.4928,0.51255,0.48,0.4703,0.4458,0,0.00185,0.00125,0.06675,0.05155
V4D17,V041,4,17,24,160,160,160,0.69645,0.64635,0.6,0.58975,0.5878,0.53265,0.5381,0.5559,0.4725,0.00025,0.00305,0.01005,0.05215,0.05535
V4D18,V041,4,18,24,160,160,160,0.69295,0.66425,0.5918,0.59155,0.5808,0.57505,0.5765,0.5257,0.4741,0,0.00075,0.01115,0.09975,0.08895
V4D19,V041,4,19,24,400,400,160,0.67235,0.62035,0.6223,0.62725,0.5861,0.58345,0.5976,0.5709,0.5513,0.18035,0,0,0.08065,0.09165
V4D20,V041,4,20,24,160,160,160,0.58595,0.51475,0.4997,0.51195,0.5101,0.51365,0.5393,0.6344,0.5777,0,0,0.00205,0,0.06945
V4D21,V041,4,21,24,400,160,160,0.60605,0.51965,0.4982,0.60655,0.5068,0.50705,0.5478,0.6219,0.5987,0.04015,0,0,0.02385,0.03125
T4D1,TMP,4,1,48,64,25.6,25.6,0.5936,0.56845,0.53205,0.5322,0.4951,0.5099,0.4424,0.0312,0.00225,0.0009,0,0,0.00125,0.00095
T4D2,TMP,4,2,48,25.6,25.6,10.2,1.0192,0.67225,0.63515,0.615,0.5802,0.5666,0.4968,0.0198,0.00145,0,0,0,0.00205,0
T4D3,TMP,4,3,48,2500,1000,1000,0.6182,0.63625,0.65135,0.602,0.6335,0.6239,0.5832,0.6355,0.59845,0.5834,0.51625,0.0515,0.04415,0.00415
T4D4,TMP,4,4,48,1000,1000,1000,0.6219,0.63655,0.63865,0.5963,0.6213,0.6295,0.5956,0.6432,0.59835,0.587,0.50115,0.0083,0.03395,0.00465
T4D5,TMP,4,5,48,2500,1000,1000,0.6698,0.67955,0.64365,0.6628,0.645,0.7062,0.6324,0.6938,0.65005,0.596,0.51795,0.0806,0.05415,0.00225
T4D6,TMP,4,6,48,2500,1750,1750,0.675,0.66215,0.66095,0.6719,0.6478,0.7125,0.6396,0.7113,0.65545,0.5902,0.49865,0.4159,0.05185,0.00105
T4D7,TMP,4,7,48,6250,6250,1750,0.6247,0.66045,0.60395,0.5931,0.6069,0.6519,0.597,0.6912,0.60745,0.5808,0.52585,0.3505,0.32275,0.23925
T4D8,TMP,4,8,48,6250,6250,1750,0.6686,0.64495,0.57175,0.6199,0.57,0.6073,0.6184,0.6524,0.60585,0.6249,0.61195,0.4041,0.32205,0.27445
T4D9,TMP,4,9,48,6250,6250,1750,0.62,0.59075,0.53045,0.5045,0.5407,0.5602,0.5046,0.5611,0.54205,0.541,0.53205,0.3754,0.28825,0.15855
T4D10,TMP,4,10,48,6250,6250,1750,0.6192,0.63365,0.56225,0.551,0.5768,0.5523,0.5493,0.6446,0.60145,0.6115,0.56905,0.4291,0.30945,0.20405
T4D11,TMP,4,11,48,6250,6250,2500,0.6991,0.66705,0.65085,0.6626,0.7238,0.7294,0.6651,0.7183,0.70745,0.6956,0.60575,0.4901,0.39405,0.24415
T4D12,TMP,4,12,48,6250,6250,2500,0.7082,0.69265,0.68375,0.6856,0.6932,0.7629,0.7254,0.7649,0.76525,0.722,0.66045,0.5734,0.43635,0.30695
T4D13,TMP,4,13,48,6250,6250,2500,0.7166,0.71175,0.72595,0.7155,0.712,0.7861,0.7461,0.7989,0.76935,0.7637,0.68875,0.5861,0.49405,0.32105
T4D14,TMP,4,14,48,6250,6250,2500,0.6991,0.68045,0.68865,0.6566,0.6649,0.7751,0.7232,0.7685,0.75205,0.7554,0.65525,0.5906,0.50155,0.31575
T4D15,TMP,4,15,48,6250,6250,2500,0.6807,0.66345,0.72345,0.6582,0.6567,0.7713,0.7051,0.7507,0.73715,0.7474,0.66495,0.6073,0.48435,0.30795
T4D16,TMP,4,16,48,6250,6250,2500,0.6791,0.66805,0.69075,0.6473,0.6454,0.7624,0.6936,0.7906,0.72085,0.7482,0.65945,0.5894,0.47915,0.30285
T4D17,TMP,4,17,48,6250,6250,2500,0.7107,0.70535,0.70385,0.6691,0.6524,0.7528,0.6785,0.7606,0.72935,0.7615,0.64835,0.5905,0.48305,0.32745
T4D18,TMP,4,18,48,6250,6250,2500,0.7401,0.71405,0.75195,0.6854,0.6547,0.7195,0.686,0.7226,0.75985,0.7718,0.66725,0.6029,0.48765,0.31785
T4D19,TMP,4,19,48,6250,6250,2500,0.7347,0.70975,0.72315,0.6706,0.6773,0.6937,0.705,0.7673,0.75425,0.7764,0.68385,0.5877,0.47795,0.30915
T4D20,TMP,4,20,48,6250,6250,2500,0.7934,0.75925,0.72525,0.7495,0.7112,0.6899,0.759,0.8019,0.84215,0.8386,0.73105,0.5735,0.46435,0.32915
T4D21,TMP,4,21,48,6250,6250,2500,0.7514,0.71115,0.72325,0.7026,0.7005,0.6838,0.6844,0.82,0.78035,0.7809,0.68005,0.5841,0.46045,0.32095
V4D1,V041,4,1,48,1.64,1.64,0.66,0.6409,0.5527,0.56735,0.18765,0.0012,0.00185,0.0007,0.0014,0,0.0005,0,0.0003,0,0.0075
V4D2,V041,4,2,48,10.2,10.2,10.2,0.6793,0.5675,0.58265,0.55445,0.4999,0.47865,0.0006,0.0003,0,0.0028,0,0.0019,0.101,0.0918
V4D3,V041,4,3,48,10.2,10.2,10.2,0.6422,0.5551,0.54445,0.51935,0.5035,0.44485,0.0005,0.001,0,0.0026,0.00045,0.0029,0.09,0.0789
V4D4,V041,4,4,48,64,25.6,25.6,0.5552,0.5063,0.47755,0.47925,0.4393,0.53305,0.4509,0.1266,0,0.001,0,0.0528,0.0926,0.0687
V4D5,V041,4,5,48,64,64,64,0.6577,0.6397,0.61155,0.54285,0.5791,0.64845,0.5684,0.4501,0,0.001,0,0.0374,0.0829,0.0598
V4D6,V041,4,6,48,64,64,64,0.5871,0.5406,0.51335,0.52635,0.5288,0.52095,0.5147,0.4569,0,0,0,0.034,0.0762,0.0798
V4D7,V041,4,7,48,160,160,160,0.5642,0.5339,0.49585,0.52755,0.524,0.52395,0.5898,0.5276,0.5675,0.0018,0,0.0405,0.0448,0.0491
V4D8,V041,4,8,48,400,400,160,0.6054,0.5592,0.58005,0.55725,0.5805,0.58535,0.5671,0.6959,0.6122,0.1969,0.00095,0.0615,0.1006,0.0762
V4D9,V041,4,9,48,160,160,160,0.6427,0.5611,0.54555,0.57855,0.5765,0.57225,0.5841,0.6154,0.5879,0,0,0,0.0586,0.0035
V4D10,V041,4,10,48,160,160,160,0.582,0.5149,0.52165,0.51075,0.5321,0.54425,0.5474,0.5604,0.5882,0.0002,0,0.0061,0.0762,0.0882
V4D11,V041,4,11,48,400,400,400,0.6141,0.5291,0.51195,0.52915,0.4856,0.49655,0.491,0.526,0.5403,0.3814,0,0,0,0.1146
V4D12,V041,4,12,48,160,160,160,0.6236,0.5948,0.57395,0.56395,0.5499,0.54745,0.5897,0.5531,0.6021,0.0018,0,0,0.0372,0.0458
V4D13,V041,4,13,48,400,400,160,0.6318,0.6115,0.58725,0.57855,0.5193,0.51325,0.5307,0.5266,0.5837,0.309,0.00175,0,0,0
V4D14,V041,4,14,48,160,160,160,0.6955,0.6238,0.54335,0.59215,0.5153,0.52665,0.534,0.5222,0.5698,0.0002,0,0,0,0.1338
V4D15,V041,4,15,48,400,400,400,0.6362,0.5978,0.55715,0.55545,0.5025,0.52075,0.4977,0.5389,0.543,0.4523,0.00075,1.00E-04,0.0627,0.0448
V4D16,V041,4,16,48,160,160,160,0.6365,0.5943,0.56745,0.57275,0.5683,0.54375,0.5168,0.5245,0.5381,0.0008,0.00035,0.0062,0.0651,0.0493
V4D17,V041,4,17,48,160,160,160,0.6716,0.6596,0.59795,0.57455,0.5417,0.55475,0.5532,0.5544,0.5393,0.0015,5.00E-05,0.0169,0.0505,0.049
V4D18,V041,4,18,48,160,160,160,0.6919,0.6442,0.59755,0.59655,0.5753,0.57195,0.5817,0.5709,0.5544,0.0045,0,0.014,0.1032,0.086
V4D19,V041,4,19,48,400,400,400,0.6948,0.6515,0.63125,0.65025,0.6116,0.59675,0.6171,0.5905,0.595,0.4824,0,0,0.085,0.0913
V4D20,V041,4,20,48,160,160,160,0.6766,0.6179,0.63765,0.61425,0.5923,0.57205,0.595,0.6538,0.5455,0.008,0,0.0081,0,0.0676
V4D21,V041,4,21,48,400,400,400,0.7113,0.6304,0.62075,0.68245,0.6083,0.60715,0.643,0.6721,0.6242,0.433,0,0,0.027,0.0277
T5D1,TMP,5,1,24,10.2,10.2,10.2,0.5617,0.49875,0.5527,0.49115,0.4356,0.38505,0,0.0031,0,0.00015,0,0,0,0.00905
T5D2,TMP,5,2,24,10.2,10.2,10.2,0.5849,0.49355,0.4946,0.49185,0.4395,0.36795,0.00215,0.0008,0,0.00165,0,0.0005,0.00035,0.00075
T5D3,TMP,5,3,24,64,25.6,10.2,0.5689,0.54295,0.5775,0.55255,0.4986,0.46965,0.21925,0.0463,0,0.00205,0,1.00E-04,0,0.00065
T5D4,TMP,5,4,24,64,25.6,10.2,0.5614,0.55315,0.5713,0.54515,0.5038,0.48565,0.25675,0.0847,0,0.00145,0,0,0,0.01555
T5D5,TMP,5,5,24,160,64,64,0.5062,0.47805,0.5307,0.50365,0.4462,0.53875,0.43015,0.3761,0.10255,0.01945,0,0.0003,0,0.00025
T5D6,TMP,5,6,24,1000,400,400,0.5171,0.46405,0.4908,0.48455,0.4518,0.58235,0.48095,0.4887,0.41825,0.38275,0.1299,0.0029,5.00E-05,0.00125
T5D7,TMP,5,7,24,1750,1000,400,0.5238,0.45705,0.4454,0.45875,0.4211,0.59445,0.42985,0.4516,0.41035,0.37615,0.2315,0.0392,0.00305,0.01345
T5D8,TMP,5,8,24,2500,1750,1750,0.6137,0.45585,0.4658,0.53245,0.4413,0.61215,0.45655,0.48,0.44515,0.54055,0.3521,0.3444,0.06105,0.01215
T5D9,TMP,5,9,24,2500,1750,1750,0.6812,0.47605,0.4541,0.52975,0.4426,0.58405,0.48415,0.4746,0.47435,0.50655,0.3694,0.3963,0.08365,0.03175
T5D10,TMP,5,10,24,6250,1750,1750,0.5605,0.54195,0.4844,0.53315,0.4922,0.60915,0.53465,0.5219,0.50775,0.50575,0.4287,0.4602,0.11205,0.03365
T5D11,TMP,5,11,24,6250,1750,1750,0.5178,0.50685,0.5053,0.49695,0.4762,0.50965,0.51565,0.5251,0.50765,0.48025,0.4518,0.4922,0.09665,0.03575
T5D12,TMP,5,12,24,6250,1750,1750,0.5155,0.49915,0.5426,0.48835,0.5747,0.51135,0.51015,0.5406,0.50765,0.51235,0.4151,0.4487,0.13655,0.04395
T5D13,TMP,5,13,24,6250,2500,1750,0.4832,0.47555,0.4332,0.49305,0.5152,0.49235,0.48335,0.4841,0.48345,0.45545,0.3859,0.4465,0.14755,0.06245
T5D14,TMP,5,14,24,6250,2500,1750,0.4806,0.46425,0.4264,0.43665,0.4079,0.45275,0.44905,0.4465,0.43265,0.45585,0.3971,0.4121,0.12815,0.04355
T5D15,TMP,5,15,24,6250,1750,1750,0.4845,0.45935,0.4173,0.42795,0.4052,0.43835,0.44025,0.4531,0.42235,0.48335,0.3623,0.3895,0.11325,0.05085
T5D16,TMP,5,16,24,6250,2500,1750,0.4491,0.44875,0.4631,0.44565,0.4001,0.42445,0.45005,0.449,0.42015,0.43735,0.3309,0.4027,0.13155,0.06275
T5D17,TMP,5,17,24,6250,2500,1750,0.5298,0.49785,0.5067,0.52175,0.4474,0.46835,0.50845,0.4994,0.48875,0.49075,0.3931,0.419,0.15615,0.07405
T5D18,TMP,5,18,24,6250,2500,1750,0.5083,0.48575,0.4892,0.52855,0.4549,0.50135,0.48055,0.4944,0.46775,0.44975,0.3887,0.3943,0.20425,0.10025
T5D19,TMP,5,19,24,6250,2500,1750,0.5223,0.46695,0.4691,0.51625,0.4504,0.49125,0.45845,0.4813,0.47315,0.43455,0.3905,0.3831,0.21425,0.11825
T5D20,TMP,5,20,24,6250,2500,1750,0.6016,0.47275,0.4827,0.52355,0.4601,0.48875,0.48205,0.4798,0.46015,0.44305,0.412,0.3903,0.19395,0.11165
T5D21,TMP,5,21,24,6250,2500,1750,0.6955,0.47065,0.4753,0.51905,0.4511,0.50795,0.46525,0.4674,0.46105,0.46015,0.3765,0.4038,0.19345,0.10245
V5D1,V041,5,1,24,0.66,0.66,0.66,0.54655,0.53985,0.468,0.02285,0.003,0.0023,0.0011,0,0,0,0,0,0.0455,0
V5D2,V041,5,2,24,10.2,4.1,4.1,0.54345,0.48325,0.4357,0.42715,0.2968,0.0355,0.0013,0.00185,0,0.00235,0.00135,0.04535,0.0565,0.04755
V5D3,V041,5,3,24,10.2,4.1,4.1,0.52505,0.48605,0.4476,0.42105,0.3064,0.0473,0.0016,0.00145,0,0.00175,0.00115,0.04075,0.0941,0.00255
V5D4,V041,5,4,24,25.6,25.6,10.2,0.50655,0.50515,0.4858,0.48245,0.5081,0.4033,0.1889,0,0,0.00235,0.00105,0,0.0248,0.00085
V5D5,V041,5,5,24,25.6,25.6,25.6,0.53645,0.51045,0.5448,0.54095,0.6042,0.5757,0.4735,0.02165,0,0.00085,0,0,0.1079,0.04995
V5D6,V041,5,6,24,64,25.6,25.6,0.53425,0.46885,0.5616,0.48655,0.5812,0.6827,0.4713,0.03995,0,0,0.00045,0,0.0495,0.04775
V5D7,V041,5,7,24,64,25.6,25.6,0.46785,0.51175,0.4998,0.44575,0.5436,0.6676,0.4638,0.09875,0,0,0,0,0,0.03375
V5D8,V041,5,8,24,64,64,25.6,0.46845,0.47655,0.5663,0.45815,0.5476,0.6356,0.473,0.23985,0.0173,0.00065,0.00025,0,0.0608,0.03345
V5D9,V041,5,9,24,160,160,64,0.44645,0.40905,0.4513,0.42005,0.5442,0.5131,0.4553,0.39315,0.1605,0.00205,0,0,0,0.04475
V5D10,V041,5,10,24,160,160,64,0.45805,0.41145,0.3929,0.45145,0.5005,0.4566,0.4243,0.37095,0.1755,0.00265,5.00E-05,0,0,0
V5D11,V041,5,11,24,160,160,64,0.41525,0.40225,0.397,0.40645,0.5114,0.4454,0.4231,0.37275,0.1532,0.00035,0.00725,0,0,0.03785
V5D12,V041,5,12,24,160,64,64,0.41495,0.48815,0.4041,0.40925,0.4835,0.4779,0.473,0.28615,0.0356,0.00395,0.00045,0,0.0436,0
V5D13,V041,5,13,24,160,160,160,0.40745,0.43485,0.4105,0.42275,0.4749,0.4536,0.4489,0.31985,0.2653,0.01305,0.00105,0,0.0848,0.03785
V5D14,V041,5,14,24,400,400,160,0.36545,0.36165,0.3785,0.37235,0.452,0.4128,0.4065,0.39825,0.3631,0.13065,0.00615,0,0,0.04635
V5D15,V041,5,15,24,400,400,160,0.37025,0.38815,0.3775,0.39555,0.4655,0.3991,0.4082,0.44285,0.4776,0.17765,0.00065,0,0,0.05055
V5D16,V041,5,16,24,400,160,160,0.38705,0.39315,0.4008,0.40105,0.4817,0.436,0.4183,0.40655,0.3681,0.04845,0,0,0.0753,0.01155
V5D17,V041,5,17,24,400,160,160,0.43745,0.45335,0.4494,0.44845,0.5301,0.4724,0.4684,0.44045,0.4061,0.08475,0.00165,0,0.0308,0.02015
V5D18,V041,5,18,24,400,400,160,0.41225,0.46265,0.4636,0.45745,0.5137,0.4825,0.4681,0.42515,0.4152,0.14605,0,0,0,0.03915
V5D19,V041,5,19,24,400,400,160,0.43195,0.41985,0.4748,0.44545,0.518,0.4519,0.4665,0.42605,0.3903,0.18565,0,0,0.0427,0.03585
V5D20,V041,5,20,24,400,400,160,0.44395,0.44095,0.4412,0.46315,0.5403,0.4503,0.4672,0.42575,0.4017,0.23175,0,0,0.019,0.03545
V5D21,V041,5,21,24,400,400,160,0.47775,0.46085,0.513,0.46895,0.5461,0.4683,0.4638,0.42555,0.4033,0.23705,0,0,0,0.07645
T5D1,TMP,5,1,48,10.2,10.2,10.2,0.64155,0.54795,0.62415,0.56615,0.49555,0.5253,0,0.00205,0.0029,0,0,0,0.00015,0
T5D2,TMP,5,2,48,10.2,10.2,10.2,0.66875,0.54405,0.57035,0.56625,0.50575,0.4996,0.00185,0.00135,0.0008,0.0021,0,0.00095,0.00015,0
T5D3,TMP,5,3,48,64,64,64,0.51915,0.57865,0.65195,0.54885,0.55095,0.5107,0.43535,0.40415,0.0004,0.0003,0,0.00035,0,0
T5D4,TMP,5,4,48,64,64,64,0.57415,0.63015,0.65375,0.59845,0.55015,0.5174,0.44635,0.43125,0.0002,0,0,0,0,0.0223
T5D5,TMP,5,5,48,400,400,400,0.55735,0.53295,0.55055,0.53115,0.47805,0.5573,0.44215,0.38605,0.497,0.3559,0,0,0,0
T5D6,TMP,5,6,48,1750,1750,1750,0.58325,0.51815,0.51795,0.48645,0.49005,0.7051,0.53155,0.53195,0.5163,0.5039,0.39725,0.44525,0.00615,0.0011
T5D7,TMP,5,7,48,2500,1750,1750,0.57935,0.44665,0.45125,0.45445,0.43755,0.7612,0.48075,0.47095,0.4703,0.4572,0.43075,0.47445,0.11615,0.02
T5D8,TMP,5,8,48,6250,2500,1750,0.72825,0.54335,0.52605,0.54105,0.49145,0.8121,0.53945,0.51745,0.559,0.5844,0.54575,0.53885,0.23975,0.0906
T5D9,TMP,5,9,48,6250,2500,1750,0.81205,0.57535,0.53275,0.53215,0.50435,0.7911,0.55025,0.52725,0.5687,0.5867,0.59135,0.55145,0.27185,0.1598
T5D10,TMP,5,10,48,6250,2500,1750,0.72145,0.67575,0.62185,0.67685,0.65755,0.7957,0.70525,0.67395,0.7471,0.6953,0.63995,0.64985,0.37405,0.1823
T5D11,TMP,5,11,48,6250,2500,1750,0.60935,0.81385,0.81175,0.58495,0.57195,0.6286,0.80055,0.88395,0.8374,0.7823,0.74865,0.82015,0.37105,0.2097
T5D12,TMP,5,12,48,6250,6250,1750,0.63585,0.64865,0.67025,0.61685,0.67375,0.6571,0.65605,0.66015,0.6808,0.6522,0.59415,0.64965,0.33745,0.1979
T5D13,TMP,5,13,48,6250,6250,1750,0.54655,0.57155,0.53515,0.56305,0.59655,0.5874,0.56705,0.54755,0.6122,0.5646,0.52955,0.60695,0.29925,0.2267
T5D14,TMP,5,14,48,6250,6250,1750,0.49815,0.49325,0.47815,0.52555,0.45805,0.5266,0.51555,0.48575,0.5216,0.4996,0.49315,0.52685,0.24795,0.1572
T5D15,TMP,5,15,48,6250,6250,1750,0.51585,0.48605,0.45585,0.44555,0.43555,0.4964,0.48285,0.47095,0.505,0.5029,0.44315,0.50245,0.23485,0.1765
T5D16,TMP,5,16,48,6250,6250,1750,0.48785,0.47925,0.47705,0.44975,0.42585,0.5018,0.49215,0.46585,0.4921,0.4764,0.44485,0.48665,0.23965,0.1713
T5D17,TMP,5,17,48,6250,6250,2500,0.53245,0.50605,0.50795,0.50535,0.47495,0.5344,0.54025,0.53545,0.5422,0.5243,0.52465,0.51945,0.35985,0.1853
T5D18,TMP,5,18,48,6250,6250,2500,0.57155,0.54705,0.54675,0.57925,0.51935,0.603,0.56855,0.58355,0.595,0.5775,0.57325,0.54365,0.39035,0.2479
T5D19,TMP,5,19,48,6250,6250,2500,0.62545,0.54235,0.54565,0.56725,0.54015,0.6067,0.54945,0.56825,0.5937,0.5677,0.56665,0.53195,0.38755,0.2548
T5D20,TMP,5,20,48,6250,6250,2500,0.73905,0.53855,0.55555,0.57045,0.53775,0.6355,0.55305,0.55485,0.5759,0.5636,0.58475,0.53095,0.37305,0.2682
T5D21,TMP,5,21,48,6250,6250,1750,0.94185,0.54645,0.56145,0.56905,0.53065,0.7091,0.57265,0.55955,0.5993,0.5877,0.57655,0.55335,0.38005,0.2713
V5D1,V041,5,1,48,1.64,1.64,0.66,0.5742,0.5653,0.5534,0.2582,0.00085,0.0015,0,0,0,0.0003,0,0,0.04915,0
V5D2,V041,5,2,48,10.2,10.2,10.2,0.6135,0.5216,0.5157,0.5425,0.54035,0.4247,0.0003,0.00035,0.0006,0.0028,0.003,0.0473,0.05445,0.0471
V5D3,V041,5,3,48,10.2,10.2,10.2,0.5925,0.5284,0.5216,0.5292,0.53235,0.4284,0.0004,0.00025,0.0011,0.0024,0.0028,0.0422,0.09595,0
V5D4,V041,5,4,48,64,25.6,25.6,0.5787,0.5775,0.5089,0.5292,0.58265,0.5901,0.5318,0.05815,0,0.0019,0.0039,0,0.02595,0
V5D5,V041,5,5,48,64,64,25.6,0.5872,0.6299,0.6431,0.6367,0.69935,0.6201,0.592,0.33825,0.0013,0.0004,0.0014,0,0.11655,0.0438
V5D6,V041,5,6,48,160,64,25.6,0.7171,0.6627,0.7167,0.6572,0.80235,0.8459,0.5452,0.38085,0.0674,0,0.0019,0,0.05765,0.0458
V5D7,V041,5,7,48,160,160,64,0.6943,0.6757,0.6357,0.6008,0.68675,0.8637,0.5367,0.44935,0.366,0,0.0003,0,0,0.0246
V5D8,V041,5,8,48,160,160,160,0.6371,0.694,0.7029,0.6079,0.71465,0.863,0.5696,0.44145,0.4462,0,0.0022,0,0.07475,0.0285
V5D9,V041,5,9,48,160,160,160,0.613,0.4991,0.5231,0.4872,0.58665,0.7785,0.5866,0.46985,0.4015,0.0088,0,0,0,0.042
V5D10,V041,5,10,48,160,160,160,0.6498,0.6243,0.6046,0.6006,0.68575,0.6436,0.6067,0.47065,0.4439,0.022,0.0001,0,0,0
V5D11,V041,5,11,48,160,160,160,0.7847,0.595,0.6217,0.5661,0.63575,0.6242,0.5691,0.47195,0.4679,0,0.0088,0,0,0.0463
V5D12,V041,5,12,48,160,160,160,0.6208,0.6359,0.5945,0.5894,0.61325,0.6426,0.6225,0.48845,0.4802,0.0043,0.0013,0,0.04665,0
V5D13,V041,5,13,48,400,400,400,0.5618,0.5413,0.5201,0.5959,0.59395,0.6015,0.6003,0.46345,0.5642,0.3775,0.0007,0.0026,0.08535,0.0355
V5D14,V041,5,14,48,400,400,400,0.452,0.4282,0.4141,0.4205,0.51285,0.5392,0.5248,0.49695,0.478,0.3566,0.0056,0,0,0.0526
V5D15,V041,5,15,48,400,400,400,0.4431,0.4312,0.4193,0.4286,0.49745,0.5168,0.5102,0.51675,0.6298,0.3698,0,0,0,0.0486
V5D16,V041,5,16,48,400,400,400,0.4413,0.4499,0.448,0.4481,0.53425,0.5408,0.5247,0.51355,0.5356,0.3728,0,0,0.08825,0.0057
V5D17,V041,5,17,48,400,400,400,0.532,0.5368,0.535,0.5601,0.61625,0.6101,0.6153,0.62715,0.5726,0.3657,0.0008,0,0.03615,0.0157
V5D18,V041,5,18,48,400,400,400,0.5087,0.5345,0.5256,0.5558,0.59755,0.6211,0.6214,0.57745,0.597,0.3944,0,0,0,0.0365
V5D19,V041,5,19,48,400,400,400,0.4948,0.4915,0.5043,0.5407,0.59945,0.5803,0.6076,0.57965,0.589,0.3974,0,0,0.05145,0.0351
V5D20,V041,5,20,48,400,400,400,0.4809,0.5182,0.481,0.5662,0.60265,0.6256,0.5925,0.55195,0.602,0.4048,0,0,0.03155,0.0341
V5D21,V041,5,21,48,400,400,400,0.5535,0.5528,0.5278,0.5475,0.60795,0.6758,0.6122,0.63005,0.634,0.4011,0,0,0,0.0824
T6D1,TMP,6,1,24,4.1,1.64,1.64,0.5608,0.46245,0.505,0.33985,0.0801,0.00235,0.00105,0.0014,0.00155,0.00045,0,0.0036,0.00085,0.00125
T6D2,TMP,6,2,24,4.1,1.64,0.66,0.5399,0.48275,0.4602,0.26215,0.071,0.00045,0,0,0,0,0,0.0004,0,0
T6D3,TMP,6,3,24,10.2,10.2,10.2,0.5363,0.54015,0.5312,0.51885,0.4717,0.43695,0.02205,0.0013,0.00025,0.00065,0,0.0017,0,0
T6D4,TMP,6,4,24,25.6,10.2,10.2,0.5729,0.54495,0.5292,0.51205,0.4583,0.43755,0.07815,0.002,0,0.00045,0,0.0009,0.00045,5.00E-05
T6D5,TMP,6,5,24,25.6,25.6,10.2,0.5507,0.53435,0.502,0.51755,0.4543,0.43285,0.17575,0.0212,0,0.00275,0.0005,0,0,0
T6D6,TMP,6,6,24,160,160,64,0.5606,0.55375,0.5495,0.56175,0.5285,0.54485,0.51935,0.4219,0.21865,0.00435,0.002,0,0.00095,0
T6D7,TMP,6,7,24,160,160,64,0.5745,0.55935,0.5452,0.55375,0.5096,0.53415,0.52535,0.4692,0.21215,0.00155,0,0,0.00025,5.00E-05
T6D8,TMP,6,8,24,160,160,64,0.5837,0.56785,0.5866,0.60835,0.5572,0.58635,0.57155,0.5156,0.29995,0.00595,0,0.0002,0,0
T6D9,TMP,6,9,24,160,160,64,0.5051,0.51595,0.5196,0.57915,0.518,0.57335,0.54655,0.4782,0.27055,0.00085,0,0,0,0
T6D10,TMP,6,10,24,400,160,160,0.4637,0.54255,0.538,0.56715,0.5228,0.55275,0.54685,0.5026,0.41915,0.09555,0,0,0,0
T6D11,TMP,6,11,24,400,400,400,0.5715,0.54315,0.537,0.57895,0.5441,0.58505,0.52695,0.5169,0.43595,0.29895,0,0.0049,0.00295,0.00335
T6D12,TMP,6,12,24,400,400,400,0.5546,0.52285,0.5392,0.55365,0.5418,0.53865,0.52135,0.5134,0.42385,0.30735,0,0.0016,0.00075,0.00285
T6D13,TMP,6,13,24,400,400,400,0.5454,0.53955,0.519,0.52435,0.536,0.54715,0.54025,0.5224,0.45715,0.33005,0.0034,0.0027,0.00205,0.00155
T6D14,TMP,6,14,24,6250,1750,1750,0.577,0.54205,0.5647,0.54975,0.534,0.56445,0.56045,0.5959,0.52865,0.47575,0.4436,0.442,0.10535,0.03345
T6D15,TMP,6,15,24,6250,2500,1750,0.529,0.52465,0.5174,0.54305,0.5112,0.53815,0.52715,0.5489,0.53675,0.49445,0.4706,0.4764,0.19985,0.08695
